,C1,C2,C3,C4,C5,date_hour,No. of Visitors,index,cluster,data_a,numero_presenze,layer_id,layer_nome,dettaglio(secondi),temp,winds,rainfall_mm,snowfall_mm,Holiday,isHoliday,date,hour,day,Log_Avg
4910,65.8,61.4,64.8,65.7,65.5,2018-03-19 10:00:00,,1658.0,31-40 anni,2018-03-19T11:00:00Z,394.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,5.930000000000009,,0.0,7.866666666666667,Father's day,1,2018-03-19,10,0,64.90400030236987
4911,65.8,61.4,64.8,65.7,65.5,2018-03-19 10:00:00,,1825.0,41-50 anni,2018-03-19T11:00:00Z,614.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,5.930000000000009,,0.0,7.866666666666667,Father's day,1,2018-03-19,10,0,64.90400030236987
4912,65.8,61.4,64.8,65.7,65.5,2018-03-19 10:00:00,,1992.0,51-60 anni,2018-03-19T11:00:00Z,644.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,5.930000000000009,,0.0,7.866666666666667,Father's day,1,2018-03-19,10,0,64.90400030236987
4913,65.8,61.4,64.8,65.7,65.5,2018-03-19 10:00:00,,2159.0,>60 anni,2018-03-19T11:00:00Z,974.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,5.930000000000009,,0.0,7.866666666666667,Father's day,1,2018-03-19,10,0,64.90400030236987
4914,65.8,61.4,64.8,65.7,65.5,2018-03-19 10:00:00,,2326.0,Visitatori Intraregionali,2018-03-19T11:00:00Z,663.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,5.930000000000009,,0.0,7.866666666666667,Father's day,1,2018-03-19,10,0,64.90400030236987
4915,65.8,61.4,64.8,65.7,65.5,2018-03-19 10:00:00,,2493.0,Visitatori Extraregionali,2018-03-19T11:00:00Z,163.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,5.930000000000009,,0.0,7.866666666666667,Father's day,1,2018-03-19,10,0,64.90400030236987
4916,65.8,61.4,64.8,65.7,65.5,2018-03-19 10:00:00,,2660.0,Pendolari,2018-03-19T11:00:00Z,881.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,5.930000000000009,,0.0,7.866666666666667,Father's day,1,2018-03-19,10,0,64.90400030236987
4917,65.8,61.4,64.8,65.7,65.5,2018-03-19 10:00:00,,2827.0,Residenti,2018-03-19T11:00:00Z,1446.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,5.930000000000009,,0.0,7.866666666666667,Father's day,1,2018-03-19,10,0,64.90400030236987
4918,65.8,61.4,64.8,65.7,65.5,2018-03-19 10:00:00,,2994.0,Visitatori Stranieri,2018-03-19T11:00:00Z,121.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,5.930000000000009,,0.0,7.866666666666667,Father's day,1,2018-03-19,10,0,64.90400030236987
4919,63.5,60.8,66.1,62.9,67.6,2018-03-19 11:00:00,,154.0,Presenze,2018-03-19T12:00:00Z,3399.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,6.4500000000000455,,-0.002,7.833333333333332,Father's day,1,2018-03-19,11,0,64.83417035118732
4920,63.5,60.8,66.1,62.9,67.6,2018-03-19 11:00:00,,321.0,Maschi,2018-03-19T12:00:00Z,1766.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,6.4500000000000455,,-0.002,7.833333333333332,Father's day,1,2018-03-19,11,0,64.83417035118732
4921,63.5,60.8,66.1,62.9,67.6,2018-03-19 11:00:00,,488.0,Femmine,2018-03-19T12:00:00Z,1632.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,6.4500000000000455,,-0.002,7.833333333333332,Father's day,1,2018-03-19,11,0,64.83417035118732
4922,63.5,60.8,66.1,62.9,67.6,2018-03-19 11:00:00,,655.0,Business,2018-03-19T12:00:00Z,521.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,6.4500000000000455,,-0.002,7.833333333333332,Father's day,1,2018-03-19,11,0,64.83417035118732
4923,63.5,60.8,66.1,62.9,67.6,2018-03-19 11:00:00,,822.0,Consumer,2018-03-19T12:00:00Z,2878.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,6.4500000000000455,,-0.002,7.833333333333332,Father's day,1,2018-03-19,11,0,64.83417035118732
4924,63.5,60.8,66.1,62.9,67.6,2018-03-19 11:00:00,,989.0,Italiani,2018-03-19T12:00:00Z,3295.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,6.4500000000000455,,-0.002,7.833333333333332,Father's day,1,2018-03-19,11,0,64.83417035118732
4925,63.5,60.8,66.1,62.9,67.6,2018-03-19 11:00:00,,1156.0,Stranieri,2018-03-19T12:00:00Z,104.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,6.4500000000000455,,-0.002,7.833333333333332,Father's day,1,2018-03-19,11,0,64.83417035118732
4926,63.5,60.8,66.1,62.9,67.6,2018-03-19 11:00:00,,1323.0,<18 anni,2018-03-19T12:00:00Z,32.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,6.4500000000000455,,-0.002,7.833333333333332,Father's day,1,2018-03-19,11,0,64.83417035118732
4927,63.5,60.8,66.1,62.9,67.6,2018-03-19 11:00:00,,1490.0,18-30 anni ,2018-03-19T12:00:00Z,642.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,6.4500000000000455,,-0.002,7.833333333333332,Father's day,1,2018-03-19,11,0,64.83417035118732
4928,63.5,60.8,66.1,62.9,67.6,2018-03-19 11:00:00,,1657.0,31-40 anni,2018-03-19T12:00:00Z,420.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,6.4500000000000455,,-0.002,7.833333333333332,Father's day,1,2018-03-19,11,0,64.83417035118732
4929,63.5,60.8,66.1,62.9,67.6,2018-03-19 11:00:00,,1824.0,41-50 anni,2018-03-19T12:00:00Z,628.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,6.4500000000000455,,-0.002,7.833333333333332,Father's day,1,2018-03-19,11,0,64.83417035118732
4930,63.5,60.8,66.1,62.9,67.6,2018-03-19 11:00:00,,1991.0,51-60 anni,2018-03-19T12:00:00Z,675.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,6.4500000000000455,,-0.002,7.833333333333332,Father's day,1,2018-03-19,11,0,64.83417035118732
4931,63.5,60.8,66.1,62.9,67.6,2018-03-19 11:00:00,,2158.0,>60 anni,2018-03-19T12:00:00Z,1002.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,6.4500000000000455,,-0.002,7.833333333333332,Father's day,1,2018-03-19,11,0,64.83417035118732
4932,63.5,60.8,66.1,62.9,67.6,2018-03-19 11:00:00,,2325.0,Visitatori Intraregionali,2018-03-19T12:00:00Z,672.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,6.4500000000000455,,-0.002,7.833333333333332,Father's day,1,2018-03-19,11,0,64.83417035118732
4933,63.5,60.8,66.1,62.9,67.6,2018-03-19 11:00:00,,2492.0,Visitatori Extraregionali,2018-03-19T12:00:00Z,189.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,6.4500000000000455,,-0.002,7.833333333333332,Father's day,1,2018-03-19,11,0,64.83417035118732
4934,63.5,60.8,66.1,62.9,67.6,2018-03-19 11:00:00,,2659.0,Pendolari,2018-03-19T12:00:00Z,946.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,6.4500000000000455,,-0.002,7.833333333333332,Father's day,1,2018-03-19,11,0,64.83417035118732
4935,63.5,60.8,66.1,62.9,67.6,2018-03-19 11:00:00,,2826.0,Residenti,2018-03-19T12:00:00Z,1466.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,6.4500000000000455,,-0.002,7.833333333333332,Father's day,1,2018-03-19,11,0,64.83417035118732
4936,63.5,60.8,66.1,62.9,67.6,2018-03-19 11:00:00,,2993.0,Visitatori Stranieri,2018-03-19T12:00:00Z,125.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,6.4500000000000455,,-0.002,7.833333333333332,Father's day,1,2018-03-19,11,0,64.83417035118732
4937,63.5,61.1,63.8,63.5,65.3,2018-03-19 12:00:00,,153.0,Presenze,2018-03-19T13:00:00Z,3458.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.330000000000041,,-0.005,10.800000000000002,Father's day,1,2018-03-19,12,0,63.63723502518716
4938,63.5,61.1,63.8,63.5,65.3,2018-03-19 12:00:00,,320.0,Maschi,2018-03-19T13:00:00Z,1801.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.330000000000041,,-0.005,10.800000000000002,Father's day,1,2018-03-19,12,0,63.63723502518716
4939,63.5,61.1,63.8,63.5,65.3,2018-03-19 12:00:00,,487.0,Femmine,2018-03-19T13:00:00Z,1657.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.330000000000041,,-0.005,10.800000000000002,Father's day,1,2018-03-19,12,0,63.63723502518716
4940,63.5,61.1,63.8,63.5,65.3,2018-03-19 12:00:00,,654.0,Business,2018-03-19T13:00:00Z,530.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.330000000000041,,-0.005,10.800000000000002,Father's day,1,2018-03-19,12,0,63.63723502518716
4941,63.5,61.1,63.8,63.5,65.3,2018-03-19 12:00:00,,821.0,Consumer,2018-03-19T13:00:00Z,2928.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.330000000000041,,-0.005,10.800000000000002,Father's day,1,2018-03-19,12,0,63.63723502518716
4942,63.5,61.1,63.8,63.5,65.3,2018-03-19 12:00:00,,988.0,Italiani,2018-03-19T13:00:00Z,3358.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.330000000000041,,-0.005,10.800000000000002,Father's day,1,2018-03-19,12,0,63.63723502518716
4943,63.5,61.1,63.8,63.5,65.3,2018-03-19 12:00:00,,1155.0,Stranieri,2018-03-19T13:00:00Z,100.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.330000000000041,,-0.005,10.800000000000002,Father's day,1,2018-03-19,12,0,63.63723502518716
4944,63.5,61.1,63.8,63.5,65.3,2018-03-19 12:00:00,,1322.0,<18 anni,2018-03-19T13:00:00Z,30.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.330000000000041,,-0.005,10.800000000000002,Father's day,1,2018-03-19,12,0,63.63723502518716
4945,63.5,61.1,63.8,63.5,65.3,2018-03-19 12:00:00,,1489.0,18-30 anni ,2018-03-19T13:00:00Z,655.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.330000000000041,,-0.005,10.800000000000002,Father's day,1,2018-03-19,12,0,63.63723502518716
4946,63.5,61.1,63.8,63.5,65.3,2018-03-19 12:00:00,,1656.0,31-40 anni,2018-03-19T13:00:00Z,433.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.330000000000041,,-0.005,10.800000000000002,Father's day,1,2018-03-19,12,0,63.63723502518716
4947,63.5,61.1,63.8,63.5,65.3,2018-03-19 12:00:00,,1823.0,41-50 anni,2018-03-19T13:00:00Z,635.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.330000000000041,,-0.005,10.800000000000002,Father's day,1,2018-03-19,12,0,63.63723502518716
4948,63.5,61.1,63.8,63.5,65.3,2018-03-19 12:00:00,,1990.0,51-60 anni,2018-03-19T13:00:00Z,689.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.330000000000041,,-0.005,10.800000000000002,Father's day,1,2018-03-19,12,0,63.63723502518716
4949,63.5,61.1,63.8,63.5,65.3,2018-03-19 12:00:00,,2157.0,>60 anni,2018-03-19T13:00:00Z,1016.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.330000000000041,,-0.005,10.800000000000002,Father's day,1,2018-03-19,12,0,63.63723502518716
4950,63.5,61.1,63.8,63.5,65.3,2018-03-19 12:00:00,,2324.0,Visitatori Intraregionali,2018-03-19T13:00:00Z,692.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.330000000000041,,-0.005,10.800000000000002,Father's day,1,2018-03-19,12,0,63.63723502518716
4951,63.5,61.1,63.8,63.5,65.3,2018-03-19 12:00:00,,2491.0,Visitatori Extraregionali,2018-03-19T13:00:00Z,214.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.330000000000041,,-0.005,10.800000000000002,Father's day,1,2018-03-19,12,0,63.63723502518716
4952,63.5,61.1,63.8,63.5,65.3,2018-03-19 12:00:00,,2658.0,Pendolari,2018-03-19T13:00:00Z,909.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.330000000000041,,-0.005,10.800000000000002,Father's day,1,2018-03-19,12,0,63.63723502518716
4953,63.5,61.1,63.8,63.5,65.3,2018-03-19 12:00:00,,2825.0,Residenti,2018-03-19T13:00:00Z,1523.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.330000000000041,,-0.005,10.800000000000002,Father's day,1,2018-03-19,12,0,63.63723502518716
4954,63.5,61.1,63.8,63.5,65.3,2018-03-19 12:00:00,,2992.0,Visitatori Stranieri,2018-03-19T13:00:00Z,121.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.330000000000041,,-0.005,10.800000000000002,Father's day,1,2018-03-19,12,0,63.63723502518716
4955,62.8,59.9,60.7,62.4,64.5,2018-03-19 13:00:00,,152.0,Presenze,2018-03-19T14:00:00Z,3479.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.25,,-0.001,9.6,Father's day,1,2018-03-19,13,0,62.36223733527814
4956,62.8,59.9,60.7,62.4,64.5,2018-03-19 13:00:00,,319.0,Maschi,2018-03-19T14:00:00Z,1762.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.25,,-0.001,9.6,Father's day,1,2018-03-19,13,0,62.36223733527814
4957,62.8,59.9,60.7,62.4,64.5,2018-03-19 13:00:00,,486.0,Femmine,2018-03-19T14:00:00Z,1717.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.25,,-0.001,9.6,Father's day,1,2018-03-19,13,0,62.36223733527814
4958,62.8,59.9,60.7,62.4,64.5,2018-03-19 13:00:00,,653.0,Business,2018-03-19T14:00:00Z,517.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.25,,-0.001,9.6,Father's day,1,2018-03-19,13,0,62.36223733527814
4959,62.8,59.9,60.7,62.4,64.5,2018-03-19 13:00:00,,820.0,Consumer,2018-03-19T14:00:00Z,2962.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.25,,-0.001,9.6,Father's day,1,2018-03-19,13,0,62.36223733527814
4960,62.8,59.9,60.7,62.4,64.5,2018-03-19 13:00:00,,987.0,Italiani,2018-03-19T14:00:00Z,3381.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.25,,-0.001,9.6,Father's day,1,2018-03-19,13,0,62.36223733527814
4961,62.8,59.9,60.7,62.4,64.5,2018-03-19 13:00:00,,1154.0,Stranieri,2018-03-19T14:00:00Z,98.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.25,,-0.001,9.6,Father's day,1,2018-03-19,13,0,62.36223733527814
4962,62.8,59.9,60.7,62.4,64.5,2018-03-19 13:00:00,,1321.0,<18 anni,2018-03-19T14:00:00Z,29.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.25,,-0.001,9.6,Father's day,1,2018-03-19,13,0,62.36223733527814
4963,62.8,59.9,60.7,62.4,64.5,2018-03-19 13:00:00,,1488.0,18-30 anni ,2018-03-19T14:00:00Z,655.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.25,,-0.001,9.6,Father's day,1,2018-03-19,13,0,62.36223733527814
4964,62.8,59.9,60.7,62.4,64.5,2018-03-19 13:00:00,,1655.0,31-40 anni,2018-03-19T14:00:00Z,432.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.25,,-0.001,9.6,Father's day,1,2018-03-19,13,0,62.36223733527814
4965,62.8,59.9,60.7,62.4,64.5,2018-03-19 13:00:00,,1822.0,41-50 anni,2018-03-19T14:00:00Z,648.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.25,,-0.001,9.6,Father's day,1,2018-03-19,13,0,62.36223733527814
4966,62.8,59.9,60.7,62.4,64.5,2018-03-19 13:00:00,,1989.0,51-60 anni,2018-03-19T14:00:00Z,684.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.25,,-0.001,9.6,Father's day,1,2018-03-19,13,0,62.36223733527814
4967,62.8,59.9,60.7,62.4,64.5,2018-03-19 13:00:00,,2156.0,>60 anni,2018-03-19T14:00:00Z,1031.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.25,,-0.001,9.6,Father's day,1,2018-03-19,13,0,62.36223733527814
4968,62.8,59.9,60.7,62.4,64.5,2018-03-19 13:00:00,,2323.0,Visitatori Intraregionali,2018-03-19T14:00:00Z,693.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.25,,-0.001,9.6,Father's day,1,2018-03-19,13,0,62.36223733527814
4969,62.8,59.9,60.7,62.4,64.5,2018-03-19 13:00:00,,2490.0,Visitatori Extraregionali,2018-03-19T14:00:00Z,212.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.25,,-0.001,9.6,Father's day,1,2018-03-19,13,0,62.36223733527814
4970,62.8,59.9,60.7,62.4,64.5,2018-03-19 13:00:00,,2657.0,Pendolari,2018-03-19T14:00:00Z,903.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.25,,-0.001,9.6,Father's day,1,2018-03-19,13,0,62.36223733527814
4971,62.8,59.9,60.7,62.4,64.5,2018-03-19 13:00:00,,2824.0,Residenti,2018-03-19T14:00:00Z,1551.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.25,,-0.001,9.6,Father's day,1,2018-03-19,13,0,62.36223733527814
4972,62.8,59.9,60.7,62.4,64.5,2018-03-19 13:00:00,,2991.0,Visitatori Stranieri,2018-03-19T14:00:00Z,120.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.25,,-0.001,9.6,Father's day,1,2018-03-19,13,0,62.36223733527814
4973,64.6,61.2,61.5,62.7,68.5,2018-03-19 14:00:00,,151.0,Presenze,2018-03-19T15:00:00Z,3542.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.4600000000000355,,-0.003,10.133333333333333,Father's day,1,2018-03-19,14,0,64.64083104678271
4974,64.6,61.2,61.5,62.7,68.5,2018-03-19 14:00:00,,318.0,Maschi,2018-03-19T15:00:00Z,1811.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.4600000000000355,,-0.003,10.133333333333333,Father's day,1,2018-03-19,14,0,64.64083104678271
4975,64.6,61.2,61.5,62.7,68.5,2018-03-19 14:00:00,,485.0,Femmine,2018-03-19T15:00:00Z,1731.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.4600000000000355,,-0.003,10.133333333333333,Father's day,1,2018-03-19,14,0,64.64083104678271
4976,64.6,61.2,61.5,62.7,68.5,2018-03-19 14:00:00,,652.0,Business,2018-03-19T15:00:00Z,530.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.4600000000000355,,-0.003,10.133333333333333,Father's day,1,2018-03-19,14,0,64.64083104678271
4977,64.6,61.2,61.5,62.7,68.5,2018-03-19 14:00:00,,819.0,Consumer,2018-03-19T15:00:00Z,3012.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.4600000000000355,,-0.003,10.133333333333333,Father's day,1,2018-03-19,14,0,64.64083104678271
4978,64.6,61.2,61.5,62.7,68.5,2018-03-19 14:00:00,,986.0,Italiani,2018-03-19T15:00:00Z,3443.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.4600000000000355,,-0.003,10.133333333333333,Father's day,1,2018-03-19,14,0,64.64083104678271
4979,64.6,61.2,61.5,62.7,68.5,2018-03-19 14:00:00,,1153.0,Stranieri,2018-03-19T15:00:00Z,99.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.4600000000000355,,-0.003,10.133333333333333,Father's day,1,2018-03-19,14,0,64.64083104678271
4980,64.6,61.2,61.5,62.7,68.5,2018-03-19 14:00:00,,1320.0,<18 anni,2018-03-19T15:00:00Z,28.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.4600000000000355,,-0.003,10.133333333333333,Father's day,1,2018-03-19,14,0,64.64083104678271
4981,64.6,61.2,61.5,62.7,68.5,2018-03-19 14:00:00,,1487.0,18-30 anni ,2018-03-19T15:00:00Z,653.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.4600000000000355,,-0.003,10.133333333333333,Father's day,1,2018-03-19,14,0,64.64083104678271
4982,64.6,61.2,61.5,62.7,68.5,2018-03-19 14:00:00,,1654.0,31-40 anni,2018-03-19T15:00:00Z,437.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.4600000000000355,,-0.003,10.133333333333333,Father's day,1,2018-03-19,14,0,64.64083104678271
4983,64.6,61.2,61.5,62.7,68.5,2018-03-19 14:00:00,,1821.0,41-50 anni,2018-03-19T15:00:00Z,657.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.4600000000000355,,-0.003,10.133333333333333,Father's day,1,2018-03-19,14,0,64.64083104678271
4984,64.6,61.2,61.5,62.7,68.5,2018-03-19 14:00:00,,1988.0,51-60 anni,2018-03-19T15:00:00Z,694.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.4600000000000355,,-0.003,10.133333333333333,Father's day,1,2018-03-19,14,0,64.64083104678271
4985,64.6,61.2,61.5,62.7,68.5,2018-03-19 14:00:00,,2155.0,>60 anni,2018-03-19T15:00:00Z,1073.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.4600000000000355,,-0.003,10.133333333333333,Father's day,1,2018-03-19,14,0,64.64083104678271
4986,64.6,61.2,61.5,62.7,68.5,2018-03-19 14:00:00,,2322.0,Visitatori Intraregionali,2018-03-19T15:00:00Z,689.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.4600000000000355,,-0.003,10.133333333333333,Father's day,1,2018-03-19,14,0,64.64083104678271
4987,64.6,61.2,61.5,62.7,68.5,2018-03-19 14:00:00,,2489.0,Visitatori Extraregionali,2018-03-19T15:00:00Z,216.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.4600000000000355,,-0.003,10.133333333333333,Father's day,1,2018-03-19,14,0,64.64083104678271
4988,64.6,61.2,61.5,62.7,68.5,2018-03-19 14:00:00,,2656.0,Pendolari,2018-03-19T15:00:00Z,954.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.4600000000000355,,-0.003,10.133333333333333,Father's day,1,2018-03-19,14,0,64.64083104678271
4989,64.6,61.2,61.5,62.7,68.5,2018-03-19 14:00:00,,2823.0,Residenti,2018-03-19T15:00:00Z,1560.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.4600000000000355,,-0.003,10.133333333333333,Father's day,1,2018-03-19,14,0,64.64083104678271
4990,64.6,61.2,61.5,62.7,68.5,2018-03-19 14:00:00,,2990.0,Visitatori Stranieri,2018-03-19T15:00:00Z,123.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.4600000000000355,,-0.003,10.133333333333333,Father's day,1,2018-03-19,14,0,64.64083104678271
4991,62.4,61.8,61.7,63.8,66.7,2018-03-19 15:00:00,,150.0,Presenze,2018-03-19T16:00:00Z,3560.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.470000000000027,,-0.004,10.133333333333333,Father's day,1,2018-03-19,15,0,63.73156861195313
4992,62.4,61.8,61.7,63.8,66.7,2018-03-19 15:00:00,,317.0,Maschi,2018-03-19T16:00:00Z,1859.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.470000000000027,,-0.004,10.133333333333333,Father's day,1,2018-03-19,15,0,63.73156861195313
4993,62.4,61.8,61.7,63.8,66.7,2018-03-19 15:00:00,,484.0,Femmine,2018-03-19T16:00:00Z,1701.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.470000000000027,,-0.004,10.133333333333333,Father's day,1,2018-03-19,15,0,63.73156861195313
4994,62.4,61.8,61.7,63.8,66.7,2018-03-19 15:00:00,,651.0,Business,2018-03-19T16:00:00Z,523.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.470000000000027,,-0.004,10.133333333333333,Father's day,1,2018-03-19,15,0,63.73156861195313
4995,62.4,61.8,61.7,63.8,66.7,2018-03-19 15:00:00,,818.0,Consumer,2018-03-19T16:00:00Z,3037.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.470000000000027,,-0.004,10.133333333333333,Father's day,1,2018-03-19,15,0,63.73156861195313
4996,62.4,61.8,61.7,63.8,66.7,2018-03-19 15:00:00,,985.0,Italiani,2018-03-19T16:00:00Z,3462.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.470000000000027,,-0.004,10.133333333333333,Father's day,1,2018-03-19,15,0,63.73156861195313
4997,62.4,61.8,61.7,63.8,66.7,2018-03-19 15:00:00,,1152.0,Stranieri,2018-03-19T16:00:00Z,98.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.470000000000027,,-0.004,10.133333333333333,Father's day,1,2018-03-19,15,0,63.73156861195313
4998,62.4,61.8,61.7,63.8,66.7,2018-03-19 15:00:00,,1319.0,<18 anni,2018-03-19T16:00:00Z,29.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.470000000000027,,-0.004,10.133333333333333,Father's day,1,2018-03-19,15,0,63.73156861195313
4999,62.4,61.8,61.7,63.8,66.7,2018-03-19 15:00:00,,1486.0,18-30 anni ,2018-03-19T16:00:00Z,652.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.470000000000027,,-0.004,10.133333333333333,Father's day,1,2018-03-19,15,0,63.73156861195313
5000,62.4,61.8,61.7,63.8,66.7,2018-03-19 15:00:00,,1653.0,31-40 anni,2018-03-19T16:00:00Z,432.0,5491d6d2-0c9e-47b7-bfde-c84c632efacc,Area 1,3600.0,7.470000000000027,,-0.004,10.133333333333333,Father's day,1,2018-03-19,15,0,63.73156861195313
