,C1,C2,C3,C4,"C5,,,,,",date_hour,No. of Visitors,index,cluster,data_a,numero_presenze,layer_id,layer_nome,dettaglio(secondi),temp,winds,rainfall_mm,snowfall_mm,date,Day,Holiday,isHoliday
4323,"62,4","58,1",,"59,9","58,1,",2018-03-03 03:00:00,,,,,,,,,-1.7399999999999525,,0.008,-1.5333333333333332,03-03-18,,,0
4324,"54,7","52,5",,"53,4","56,0,",2018-03-03 04:00:00,,,,,,,,,-1.6200000000000043,,0.006,-1.1333333333333333,03-03-18,,,0
4325,"53,6","54,1",,"54,0","57,5,",2018-03-03 05:00:00,,,,,,,,,-1.6599999999999682,,0.006,-1.0,03-03-18,,,0
4326,"57,0","52,9",,"55,1","59,3,",2018-03-03 06:00:00,,,,,,,,,-1.5600000000000025,,0.006,-0.8333333333333334,03-03-18,,,0
4327,"65,5","53,6",,"55,4","61,7,",2018-03-03 07:00:00,,,,,,,,,-1.3999999999999773,,0.006,-0.5666666666666667,03-03-18,,,0
4328,"59,2","60,9",,"62,0","63,9,",2018-03-03 08:00:00,,,,,,,,,-1.0499999999999543,,0.008,-0.03333333333333335,03-03-18,,,0
4329,"61,9","61,6",,"62,4","66,6,",2018-03-03 09:00:00,,,,,,,,,-0.7099999999999795,,0.068,1.1333333333333335,03-03-18,,,0
4330,"62,7","62,6",,"64,2","67,1,",2018-03-03 10:00:00,,,,,,,,,-0.4899999999999522,,0.005,0.8000000000000002,03-03-18,,,0
4331,"62,6","63,9",,"64,7","68,4,",2018-03-03 11:00:00,,,,,,,,,0.20000000000004547,,0.009000000000000001,0.9333333333333332,03-03-18,,,0
4332,"64,5","65,0",,"67,0","70,3,",2018-03-03 12:00:00,,,,,,,,,-0.0999999999999659,,0.17600000000000002,2.833333333333333,03-03-18,,,0
4333,"61,8","61,7",,"63,2","69,2,",2018-03-03 13:00:00,,,,,,,,,1.0100000000000475,,0.298,2.966666666666667,03-03-18,,,0
4334,"61,5","60,2",,"61,1","67,6,",2018-03-03 14:00:00,,,,,,,,,2.3600000000000136,,0.014000000000000002,5.033333333333334,03-03-18,,,0
4335,"61,2","61,8",,"61,7","66,2,",2018-03-03 15:00:00,,,,,,,,,2.7900000000000205,,-0.005,6.0,03-03-18,,,0
4336,"60,1","60,4",,"61,5","65,3,",2018-03-03 16:00:00,,,,,,,,,3.240000000000009,,-0.005,5.466666666666666,03-03-18,,,0
4337,"61,4","60,5",,"61,7","63,9,",2018-03-03 17:00:00,,,,,,,,,1.3600000000000136,,-0.007000000000000001,4.966666666666666,03-03-18,,,0
4338,"62,0","61,7",,"61,7","63,5,",2018-03-03 18:00:00,,,,,,,,,0.37999999999999545,,-0.008,2.6333333333333333,03-03-18,,,0
4339,"61,2","61,6",,"62,0","63,5,",2018-03-03 19:00:00,,,,,,,,,-0.5099999999999909,,-0.015,2.266666666666667,03-03-18,,,0
4340,"63,4","59,9",,"62,9","62,9,",2018-03-03 20:00:00,,,,,,,,,-0.8999999999999773,,-0.002,2.233333333333333,03-03-18,,,0
4341,"61,6","60,2",,"63,3","61,4,",2018-03-03 21:00:00,,,,,,,,,0.5,,0.003,1.8333333333333333,03-03-18,,,0
4342,"62,1","59,6",,"61,7","61,6,",2018-03-03 22:00:00,,,,,,,,,0.25,,0.003,2.1666666666666665,03-03-18,,,0
4343,"68,2","61,0",,"63,8","62,8,",2018-03-03 23:00:00,,,,,,,,,0.6299999999999955,,0.003,2.3000000000000003,03-03-18,,,0
4344,"68,2","62,2",,"64,3","63,5,",2018-04-03 00:00:00,,,,,,,,,0.6400000000000432,,0.0016666666666666668,2.1,03-04-18,,,0
4345,"65,5","61,2",,"65,9","61,6,",2018-04-03 01:00:00,,,,,,,,,0.5900000000000318,,0.003,2.0,03-04-18,,,0
4346,"63,9","59,4",,"65,0","59,9,",2018-04-03 02:00:00,,,,,,,,,0.2100000000000364,,0.003,1.8,03-04-18,,,0
4347,"62,1","57,4",,"60,2","58,6,",2018-04-03 03:00:00,,,,,,,,,0.09000000000003182,,0.006,1.5666666666666669,03-04-18,,,0
4348,"53,9","55,0",,"55,4","57,4,",2018-04-03 04:00:00,,,,,,,,,-0.21999999999997044,,0.006,1.4666666666666668,03-04-18,,,0
4349,"50,8","52,8",,"52,0","59,0,",2018-04-03 05:00:00,,,,,,,,,0.4200000000000159,,0.005,1.4666666666666668,03-04-18,,,0
4350,,"49,4",,"52,6","58,0,,",2018-04-03 06:00:00,,,,,,,,,0.7800000000000296,,0.006,1.2333333333333334,03-04-18,,,0
4351,,"57,8",,"64,2","56,8,,",2018-04-03 07:00:00,,,,,,,,,0.18999999999999773,,0.003,0.5333333333333333,03-04-18,,,0
4352,,"53,6",,"58,0","59,4,,",2018-04-03 08:00:00,,,,,,,,,-0.3199999999999932,,0.003,0.3,03-04-18,,,0
4353,"58,3","59,9",,"58,2","60,7,",2018-04-03 09:00:00,,,,,,,,,-0.8100000000000023,,0.002,0.4000000000000001,03-04-18,,,0
4354,"59,9","56,6",,"60,1","61,9,",2018-04-03 10:00:00,,,,,,,,,-0.01999999999998181,,0.001,0.9,03-04-18,,,0
4355,"62,7","58,1",,"58,8","63,3,",2018-04-03 11:00:00,,,,,,,,,0.7100000000000364,,0.0,1.8333333333333333,03-04-18,,,0
4356,"61,7","58,6",,"59,9","63,1,",2018-04-03 12:00:00,,,,,,,,,1.2100000000000364,,0.002,2.2,03-04-18,,,0
4357,"59,0","57,8",,"60,4","62,7,",2018-04-03 13:00:00,,,,,,,,,1.2200000000000273,,0.001,2.6,03-04-18,,,0
4358,"58,3","58,8",,"60,0","62,4,",2018-04-03 14:00:00,,,,,,,,,1.32000000000005,,0.0,3.033333333333333,03-04-18,,,0
4359,"59,6","59,2",,"60,8","63,4,",2018-04-03 15:00:00,,,,,,,,,1.5900000000000318,,0.001,3.9666666666666655,03-04-18,,,0
4360,"60,3","57,8",,"60,2","63,4,",2018-04-03 16:00:00,,,,,,,,,1.8300000000000411,,0.002,4.333333333333333,03-04-18,,,0
4361,"61,3","59,1",,"61,8","63,6,",2018-04-03 17:00:00,,,,,,,,,1.2100000000000364,,0.003,3.5,03-04-18,,,0
4362,"60,5","59,0",,"60,6","63,6,",2018-04-03 18:00:00,,,,,,,,,1.32000000000005,,0.003,2.766666666666667,03-04-18,,,0
4363,"60,5","60,1",,"61,4","63,9,",2018-04-03 19:00:00,,,,,,,,,1.0900000000000318,,0.009000000000000001,2.466666666666667,03-04-18,,,0
4364,"59,6","59,4",,"61,4","62,9,",2018-04-03 20:00:00,,,,,,,,,1.0100000000000475,,0.005,2.333333333333333,03-04-18,,,0
4365,"58,8","58,2",,"59,0","62,3,",2018-04-03 21:00:00,,,,,,,,,1.5200000000000389,,0.005,2.333333333333333,03-04-18,,,0
4366,"56,7","58,2",,"60,6","61,6,",2018-04-03 22:00:00,,,,,,,,,1.6800000000000068,,0.009000000000000001,2.3666666666666667,03-04-18,,,0
4367,"62,1","58,9",,"59,8","60,1,",2018-04-03 23:00:00,,,,,,,,,1.3900000000000432,,0.011000000000000001,2.1333333333333333,03-04-18,,,0
4368,"58,7","58,1",,"59,6","58,1,",2018-05-03 00:00:00,,,,,,,,,1.660000000000025,,0.005,2.7,03-05-18,,,0
4369,"53,0","55,9",,"55,9","53,5,",2018-05-03 01:00:00,,,,,,,,,1.6000000000000227,,0.009000000000000001,2.7,03-05-18,,,0
4370,"52,6","51,4",,"53,2","57,4,",2018-05-03 02:00:00,,,,,,,,,1.4000000000000343,,0.01,2.2666666666666666,03-05-18,,,0
4371,"48,1","48,3",,"54,7","56,9,",2018-05-03 03:00:00,,,,,,,,,1.0600000000000025,,0.009000000000000001,2.1333333333333333,03-05-18,,,0
4372,"49,8","49,7",,"51,3","57,7,",2018-05-03 04:00:00,,,,,,,,,1.3100000000000025,,0.009000000000000001,2.2333333333333334,03-05-18,,,0
4373,"50,9","50,7",,"53,0","60,5,",2018-05-03 05:00:00,,,,,,,,,1.25,,0.009000000000000001,2.2333333333333334,03-05-18,,,0
4374,"56,1","52,3",,"56,3","61,3,",2018-05-03 06:00:00,,,,,,,,,1.32000000000005,,0.009000000000000001,2.1666666666666665,03-05-18,,,0
4375,"65,9","59,3",,"59,6","64,5,",2018-05-03 07:00:00,,,,,,,,,1.1899999999999975,,0.01,2.3,03-05-18,,,0
4376,"67,0","62,2",,"63,3","65,6,",2018-05-03 08:00:00,,,,,,,,,1.6400000000000432,,0.009000000000000001,2.766666666666667,03-05-18,,,0
4377,"61,8","62,5",,"63,9","66,4,",2018-05-03 09:00:00,,,,,,,,,2.8900000000000428,,0.006999999999999999,3.8666666666666667,03-05-18,,,0
4378,"60,3","61,8",,"63,1","66,5,",2018-05-03 10:00:00,,,,,,,,,2.9800000000000177,,0.022000000000000002,4.566666666666666,03-05-18,,,0
4379,"67,6","62,3",,"68,6","66,8,",2018-05-03 11:00:00,,,,,,,,,3.550000000000012,,0.003,5.433333333333334,03-05-18,,,0
4380,"61,6","62,2",,"62,9","65,6,",2018-05-03 12:00:00,,,,,,,,,4.170000000000016,,0.001,5.566666666666666,03-05-18,,,0
4381,"61,9","60,6",,"62,7","65,2,",2018-05-03 13:00:00,,,,,,,,,4.550000000000012,,0.0,6.333333333333332,03-05-18,,,0
4382,"64,7","61,6",,"62,8","66,3,",2018-05-03 14:00:00,,,,,,,,,4.8700000000000045,,0.0,6.966666666666666,03-05-18,,,0
4383,"66,6","61,7",,"63,8","67,2,",2018-05-03 15:00:00,,,,,,,,,5.210000000000036,,0.0,6.9,03-05-18,,,0
4384,"62,4","61,7",,"63,6","66,4,",2018-05-03 16:00:00,,,,,,,,,5.100000000000024,,0.04,7.133333333333333,03-05-18,,,0
4385,"61,4","62,8",,"65,0","65,6,",2018-05-03 17:00:00,,,,,,,,,4.32000000000005,,0.0,7.066666666666666,03-05-18,,,0
4386,"62,2","61,1",,"62,9","64,9,",2018-05-03 18:00:00,,,,,,,,,3.8000000000000114,,0.001,6.366666666666667,03-05-18,,,0
4387,"60,6","61,5",,"62,2","64,7,",2018-05-03 19:00:00,,,,,,,,,3.5300000000000296,,0.001,6.033333333333334,03-05-18,,,0
4388,"60,3","58,5",,"60,8","62,6,",2018-05-03 20:00:00,,,,,,,,,3.8400000000000314,,0.003,5.900000000000001,03-05-18,,,0
4389,"59,3","57,6",,"60,0","60,4,",2018-05-03 21:00:00,,,,,,,,,3.990000000000009,,0.0,5.833333333333332,03-05-18,,,0
4390,"58,0","57,8",,"60,5","62,8,",2018-05-03 22:00:00,,,,,,,,,3.9300000000000064,,0.003,5.666666666666668,03-05-18,,,0
4391,"59,1","57,9",,"58,8","63,6,",2018-05-03 23:00:00,,,,,,,,,3.850000000000023,,0.023,5.266666666666667,03-05-18,,,0
4392,"57,9","57,6",,"59,6","60,7,",2018-06-03 00:00:00,,,,,,,,,3.75,,0.0,5.4,03-06-18,,,0
4393,"53,5","54,0",,"54,5","57,7,",2018-06-03 01:00:00,,,,,,,,,3.300000000000012,,0.023,5.366666666666667,03-06-18,,,0
4394,"52,4","50,8",,"54,5","55,0,",2018-06-03 02:00:00,,,,,,,,,3.160000000000025,,0.003,5.233333333333333,03-06-18,,,0
4395,"46,3","46,8",,"49,9","47,4,",2018-06-03 03:00:00,,,,,,,,,3.0900000000000314,,0.003,5.1,03-06-18,,,0
4396,"49,3","49,2",,"49,3","52,5,",2018-06-03 04:00:00,,,,,,,,,3.170000000000016,,0.003,4.933333333333334,03-06-18,,,0
4397,"48,9","53,0",,"53,7","60,2,",2018-06-03 05:00:00,,,,,,,,,3.07000000000005,,0.023,5.0,03-06-18,,,0
4398,"56,6","56,0",,"57,1","62,9,",2018-06-03 06:00:00,,,,,,,,,2.3799999999999955,,0.003,5.166666666666667,03-06-18,,,0
4399,"64,9","60,7",,"63,1","66,0,",2018-06-03 07:00:00,,,,,,,,,2.230000000000018,,0.003,4.6000000000000005,03-06-18,,,0
4400,"65,0","63,7",,"66,1","66,2,",2018-06-03 08:00:00,,,,,,,,,3.5400000000000205,,0.003,4.9,03-06-18,,,0
4401,"64,1","62,5",,"63,5","66,0,",2018-06-03 09:00:00,,,,,,,,,4.680000000000007,,0.0,6.2,03-06-18,,,0
4402,"61,7","60,6",,"63,2","65,4,",2018-06-03 10:00:00,,,,,,,,,5.720000000000027,,0.0,7.666666666666668,03-06-18,,,0
4403,"62,0","62,2",,"64,4","64,7,",2018-06-03 11:00:00,,,,,,,,,6.78000000000003,,0.0,8.566666666666668,03-06-18,,,0
4404,"61,6","61,6",,"63,2","65,1,",2018-06-03 12:00:00,,,,,,,,,7.5200000000000395,,0.0,9.5,03-06-18,,,0
4405,"63,1","62,2",,"64,0","64,9,",2018-06-03 13:00:00,,,,,,,,,7.930000000000009,,0.0,10.0,03-06-18,,,0
4406,"59,9","60,9",,"62,8","65,3,",2018-06-03 14:00:00,,,,,,,,,7.640000000000043,,0.0,8.533333333333333,03-06-18,,,0
4407,"61,7","60,7",,"62,1","65,1,",2018-06-03 15:00:00,,,,,,,,,7.950000000000045,,0.0,9.033333333333333,03-06-18,,,0
4408,"62,4","62,1",,"63,4","65,1,",2018-06-03 16:00:00,,,,,,,,,8.960000000000036,,-0.001,10.566666666666668,03-06-18,,,0
4409,"62,7","62,3",,"64,7","65,1,",2018-06-03 17:00:00,,,,,,,,,8.180000000000009,,-0.002,10.766666666666666,03-06-18,,,0
4410,"62,8","61,4",,"63,7","66,1,",2018-06-03 18:00:00,,,,,,,,,6.100000000000023,,0.0,8.733333333333334,03-06-18,,,0
4411,"61,5","60,7",,"62,8","64,6,",2018-06-03 19:00:00,,,,,,,,,5.0400000000000205,,0.0,7.066666666666666,03-06-18,,,0
4412,"61,0","59,2",,"61,9","63,7,",2018-06-03 20:00:00,,,,,,,,,4.07000000000005,,0.001,5.7333333333333325,03-06-18,,,0
4413,"58,1","58,0",,"59,7","61,7,",2018-06-03 21:00:00,,,,,,,,,5.740000000000008,,0.003,5.433333333333333,03-06-18,,,0
4414,"58,7","58,4",,"61,6","60,5,",2018-06-03 22:00:00,,,,,,,,,5.75,,0.003,4.833333333333333,03-06-18,,,0
4415,"58,1","58,1",,"59,8","60,5,",2018-06-03 23:00:00,,,,,,,,,5.390000000000043,,0.003,5.5,03-06-18,,,0
4416,"56,9","55,2",,"57,7","58,1,",2018-07-03 00:00:00,,,,,,,,,5.410000000000025,,0.0,5.7,03-07-18,,,0
4417,"54,9","54,5",,"57,2","55,4,",2018-07-03 01:00:00,,,,,,,,,5.07000000000005,,0.0,5.666666666666668,03-07-18,,,0
4418,"52,4","49,6",,"52,2","50,8,",2018-07-03 02:00:00,,,,,,,,,5.050000000000012,,0.0,5.599999999999999,03-07-18,,,0
4419,"47,4","47,9",,"48,7","47,7,",2018-07-03 03:00:00,,,,,,,,,4.610000000000014,,0.0,5.599999999999999,03-07-18,,,0
4420,"49,0","49,7",,"50,5","50,7,",2018-07-03 04:00:00,,,,,,,,,4.5400000000000205,,0.0,5.599999999999999,03-07-18,,,0
4421,"49,1","50,6",,"52,0","57,2,",2018-07-03 05:00:00,,,,,,,,,4.590000000000032,,0.0,5.633333333333333,03-07-18,,,0
4422,"57,4","53,4",,"55,1","60,9,",2018-07-03 06:00:00,,,,,,,,,4.490000000000009,,0.002,5.400000000000001,03-07-18,,,0
4423,"66,1","63,7",,"66,1","64,0,",2018-07-03 07:00:00,,,,,,,,,4.3700000000000045,,0.0,5.333333333333333,03-07-18,,,0
4424,"63,7","65,3",,"74,7","66,1,",2018-07-03 08:00:00,,,,,,,,,4.650000000000034,,0.0,5.833333333333332,03-07-18,,,0
4425,"64,8","64,9",,"65,6","65,5,",2018-07-03 09:00:00,,,,,,,,,5.720000000000027,,0.0,7.133333333333333,03-07-18,,,0
4426,"62,4","60,2",,"62,8","64,9,",2018-07-03 10:00:00,,,,,,,,,7.510000000000048,,-0.001,9.6,03-07-18,,,0
4427,"68,8","61,0",,"62,8","65,2,",2018-07-03 11:00:00,,,,,,,,,8.350000000000023,,-0.007000000000000001,11.833333333333336,03-07-18,,,0
4428,"61,4","61,5",,"63,1","65,3,",2018-07-03 12:00:00,,,,,,,,,8.800000000000011,,-0.005,11.766666666666666,03-07-18,,,0
4429,"60,8","61,0",,"61,3","65,3,",2018-07-03 13:00:00,,,,,,,,,9.33000000000004,,-0.003,12.0,03-07-18,,,0
4430,"59,9","61,1",,"62,4","65,6,",2018-07-03 14:00:00,,,,,,,,,9.100000000000025,,-0.003,11.633333333333333,03-07-18,,,0
4431,"61,6","60,5",,"62,1","65,3,",2018-07-03 15:00:00,,,,,,,,,9.78000000000003,,-0.005,13.133333333333333,03-07-18,,,0
4432,"60,9","63,2",,"63,4","67,0,",2018-07-03 16:00:00,,,,,,,,,10.53000000000003,,-0.003,12.633333333333333,03-07-18,,,0
4433,"61,4","64,6",,"63,5","64,8,",2018-07-03 17:00:00,,,,,,,,,8.060000000000002,,-0.003,10.833333333333336,03-07-18,,,0
4434,"62,1","61,1",,"63,3","64,0,",2018-07-03 18:00:00,,,,,,,,,6.220000000000027,,-0.002,10.0,03-07-18,,,0
4435,"61,5","61,9",,"66,3","64,2,",2018-07-03 19:00:00,,,,,,,,,6.07000000000005,,-0.003,8.866666666666664,03-07-18,,,0
4436,"61,0","59,9",,"62,7","63,3,",2018-07-03 20:00:00,,,,,,,,,4.980000000000018,,0.0,7.033333333333334,03-07-18,,,0
4437,"58,5","58,5",,"60,3","60,7,",2018-07-03 21:00:00,,,,,,,,,4.379999999999996,,0.0,6.066666666666666,03-07-18,,,0
4438,"57,7","58,0",,"60,3","60,8,",2018-07-03 22:00:00,,,,,,,,,3.7800000000000296,,0.0,4.9,03-07-18,,,0
4439,"59,9","58,4",,"61,0","62,0,",2018-07-03 23:00:00,,,,,,,,,3.200000000000045,,0.0,4.066666666666666,03-07-18,,,0
4440,"59,9","57,7",,"58,8","59,6,",2018-08-03 00:00:00,,,,,,,,,2.1200000000000045,,-0.0016666666666666668,3.7,03-08-18,,,0
4441,"57,4","56,1",,"57,9","56,8,",2018-08-03 01:00:00,,,,,,,,,1.6299999999999957,,0.0,3.1333333333333333,03-08-18,,,0
4442,"56,6","53,1",,"54,3","52,3,",2018-08-03 02:00:00,,,,,,,,,1.2900000000000205,,-0.003,3.0666666666666664,03-08-18,,,0
4443,"51,2","49,7",,"53,2","48,6,",2018-08-03 03:00:00,,,,,,,,,1.6400000000000432,,-0.003,2.0,03-08-18,,,0
4444,"50,7","50,6",,"48,4","54,0,",2018-08-03 04:00:00,,,,,,,,,1.1800000000000068,,-0.003,1.6333333333333335,03-08-18,,,0
4445,"48,6","51,4",,"49,3","57,4,",2018-08-03 05:00:00,,,,,,,,,0.16000000000002498,,-0.003,2.0666666666666664,03-08-18,,,0
4446,"57,0","53,0",,"53,5","60,3,",2018-08-03 06:00:00,,,,,,,,,0.410000000000025,,-0.003,2.066666666666667,03-08-18,,,0
4447,"58,9","59,6",,"60,1","64,6,",2018-08-03 07:00:00,,,,,,,,,0.9800000000000182,,-0.003,1.5,03-08-18,,,0
4448,"63,0","64,1",,"72,2","65,2,",2018-08-03 08:00:00,,,,,,,,,3.0600000000000023,,-0.003,2.033333333333333,03-08-18,,,0
4449,"64,6","64,6",,"64,9","66,1,",2018-08-03 09:00:00,,,,,,,,,5.2000000000000455,,-0.005,3.6,03-08-18,,,0
4450,"62,1","63,4",,"65,1","65,7,",2018-08-03 10:00:00,,,,,,,,,7.990000000000008,,-0.002,7.733333333333333,03-08-18,,,0
4451,"61,3","62,8",,"63,7","65,5,",2018-08-03 11:00:00,,,,,,,,,10.650000000000034,,-0.005,11.566666666666668,03-08-18,,,0
4452,"62,9","66,1",,"67,9","65,3,",2018-08-03 12:00:00,,,,,,,,,12.270000000000039,,-0.008,13.866666666666667,03-08-18,,,0
4453,"60,4","60,1",,"62,1","64,9,",2018-08-03 13:00:00,,,,,,,,,13.439999999999998,,-0.005,15.199999999999998,03-08-18,,,0
4454,"60,9","61,3",,"62,8","65,3,",2018-08-03 14:00:00,,,,,,,,,13.860000000000017,,-0.008,16.4,03-08-18,,,0
4455,"61,1","61,5",,"63,7","65,9,",2018-08-03 15:00:00,,,,,,,,,13.960000000000036,,-0.005,16.433333333333334,03-08-18,,,0
4456,"65,3","62,6",,"64,4","65,2,",2018-08-03 16:00:00,,,,,,,,,13.760000000000048,,-0.003,16.0,03-08-18,,,0
4457,"62,4","62,4",,"64,6","65,0,",2018-08-03 17:00:00,,,,,,,,,11.960000000000036,,-0.001,14.3,03-08-18,,,0
4458,"61,6","61,9",,"63,6","64,5,",2018-08-03 18:00:00,,,,,,,,,8.170000000000016,,0.0,12.033333333333333,03-08-18,,,0
4459,"62,1","62,1",,"63,8","64,5,",2018-08-03 19:00:00,,,,,,,,,8.5,,0.001,8.966666666666667,03-08-18,,,0
4460,"62,1","61,2",,"64,0","63,9,",2018-08-03 20:00:00,,,,,,,,,6.57000000000005,,-0.002,8.133333333333333,03-08-18,,,0
4461,"60,1","59,7",,"63,5","62,6,",2018-08-03 21:00:00,,,,,,,,,6.060000000000002,,0.0,7.2666666666666675,03-08-18,,,0
4462,"59,9","59,1",,"62,1","61,5,",2018-08-03 22:00:00,,,,,,,,,6.050000000000012,,-0.004,6.333333333333332,03-08-18,,,0
4463,"61,7","59,1",,"62,7","62,3,",2018-08-03 23:00:00,,,,,,,,,5.5,,0.0,4.633333333333334,03-08-18,,,0
4464,"64,3","59,3",,"63,2","60,8,",2018-09-03 00:00:00,,,,,,,,,3.960000000000037,,0.0,3.9,03-09-18,,,0
4465,"64,1","57,0",,"58,9","58,5,",2018-09-03 01:00:00,,,,,,,,,3.8900000000000428,,-0.003,3.7,03-09-18,,,0
4466,"58,0","52,4",,"55,3","55,1,",2018-09-03 02:00:00,,,,,,,,,3.57000000000005,,-0.003,3.4333333333333336,03-09-18,,,0
4467,"51,6","50,7",,"54,4","52,9,",2018-09-03 03:00:00,,,,,,,,,3.5900000000000314,,-0.001,2.833333333333333,03-09-18,,,0
4468,"52,2","51,3",,"51,7","54,0,",2018-09-03 04:00:00,,,,,,,,,3.9399999999999977,,-0.003,2.5,03-09-18,,,0
4469,"47,5","51,6",,"49,7","58,7,",2018-09-03 05:00:00,,,,,,,,,2.480000000000018,,-0.003,3.033333333333333,03-09-18,,,0
4470,"55,4","54,8",,"54,8","60,0,",2018-09-03 06:00:00,,,,,,,,,3.3799999999999955,,-0.003,3.0666666666666664,03-09-18,,,0
4471,"63,6","59,4",,"60,1","64,2,",2018-09-03 07:00:00,,,,,,,,,2.430000000000007,,-0.002,3.1666666666666665,03-09-18,,,0
4472,"60,3","63,2",,"69,3","65,8,",2018-09-03 08:00:00,,,,,,,,,5.760000000000048,,-0.004,6.2,03-09-18,,,0
4473,"62,1","63,9",,"66,1","65,9,",2018-09-03 09:00:00,,,,,,,,,8.879999999999994,,-0.013,10.366666666666667,03-09-18,,,0
4474,"60,4","60,9",,"63,1","65,4,",2018-09-03 10:00:00,,,,,,,,,10.910000000000023,,-0.008,13.066666666666668,03-09-18,,,0
4475,"62,2","61,7",,"63,7","64,8,",2018-09-03 11:00:00,,,,,,,,,12.030000000000028,,-0.011000000000000001,13.533333333333333,03-09-18,,,0
4476,"61,1","61,8",,"62,7","65,1,",2018-09-03 12:00:00,,,,,,,,,12.75,,-0.007000000000000001,14.933333333333332,03-09-18,,,0
4477,"62,8","62,0",,"64,0","65,1,",2018-09-03 13:00:00,,,,,,,,,13.220000000000026,,-0.005,15.166666666666664,03-09-18,,,0
4478,"63,0","61,4",,"63,8","65,3,",2018-09-03 14:00:00,,,,,,,,,13.360000000000017,,-0.006999999999999999,15.633333333333333,03-09-18,,,0
4479,"62,9","61,8",,"63,1","65,3,",2018-09-03 15:00:00,,,,,,,,,12.920000000000016,,-0.003,13.933333333333332,03-09-18,,,0
4480,"61,4","62,8",,"64,2","65,8,",2018-09-03 16:00:00,,,,,,,,,12.620000000000005,,-0.003,13.766666666666666,03-09-18,,,0
4481,"62,2","62,7",,"63,4","64,8,",2018-09-03 17:00:00,,,,,,,,,11.590000000000034,,-0.002,13.7,03-09-18,,,0
4482,"61,7","60,6",,"63,4","65,2,",2018-09-03 18:00:00,,,,,,,,,9.790000000000019,,-0.003,12.666666666666664,03-09-18,,,0
4483,"62,7","62,2",,"64,3","64,7,",2018-09-03 19:00:00,,,,,,,,,9.300000000000011,,0.0,12.033333333333333,03-09-18,,,0
4484,"61,3","63,3",,"65,3","63,5,",2018-09-03 20:00:00,,,,,,,,,9.140000000000043,,0.0,11.566666666666668,03-09-18,,,0
4485,"60,9","61,9",,"63,7","62,6,",2018-09-03 21:00:00,,,,,,,,,9.060000000000002,,-0.002,10.833333333333336,03-09-18,,,0
4486,"64,1","59,7",,"64,1","62,7,",2018-09-03 22:00:00,,,,,,,,,8.820000000000052,,-0.003,10.266666666666667,03-09-18,,,0
4487,"69,2","61,4",,"64,3","62,9,",2018-09-03 23:00:00,,,,,,,,,8.57000000000005,,-0.002,9.7,03-09-18,,,0
4488,"70,0","64,9",,"66,8","62,7,",2018-10-03 00:00:00,,,,,,,,,8.189999999999998,,0.0,9.3,03-10-18,,,0
4489,"71,4","64,0",,"66,4","61,9,",2018-10-03 01:00:00,,,,,,,,,7.79000000000002,,-0.003,9.333333333333334,03-10-18,,,0
4490,"70,8","60,5",,"65,2","60,6,",2018-10-03 02:00:00,,,,,,,,,7.700000000000045,,-0.003,9.033333333333333,03-10-18,,,0
4491,"66,7","58,1",,"61,8","57,2,",2018-10-03 03:00:00,,,,,,,,,7.160000000000025,,-0.002,8.9,03-10-18,,,0
4492,"51,8","53,9",,"58,1","54,9,",2018-10-03 04:00:00,,,,,,,,,7.140000000000043,,-0.003,8.366666666666667,03-10-18,,,0
4493,"50,2","54,1",,"55,0","58,1,",2018-10-03 05:00:00,,,,,,,,,7.260000000000048,,-0.001,8.133333333333333,03-10-18,,,0
4494,"57,1","51,2",,"52,3","58,1,",2018-10-03 06:00:00,,,,,,,,,7.060000000000002,,-0.003,8.066666666666666,03-10-18,,,0
4495,"58,6","64,8",,"60,2","62,0,",2018-10-03 07:00:00,,,,,,,,,6.330000000000041,,-0.003,8.0,03-10-18,,,0
4496,"65,9","62,4",,"62,1","64,2,",2018-10-03 08:00:00,,,,,,,,,6.7100000000000355,,-0.003,8.233333333333333,03-10-18,,,0
4497,"60,2","59,0",,"61,7","64,4,",2018-10-03 09:00:00,,,,,,,,,7.07000000000005,,-0.003,8.566666666666666,03-10-18,,,0
4498,"62,0","62,0",,"62,9","66,0,",2018-10-03 10:00:00,,,,,,,,,7.25,,0.017,8.733333333333334,03-10-18,,,0
4499,"60,7","62,4",,"62,9","66,0,",2018-10-03 11:00:00,,,,,,,,,7.810000000000002,,0.018000000000000002,8.766666666666666,03-10-18,,,0
4500,"61,9","62,3",,"63,3","65,8,",2018-10-03 12:00:00,,,,,,,,,8.260000000000048,,0.0,9.633333333333333,03-10-18,,,0
4501,"60,4","62,2",,"67,1","64,2,",2018-10-03 13:00:00,,,,,,,,,9.050000000000011,,0.017,10.2,03-10-18,,,0
4502,"60,9","60,5",,"61,4","63,5,",2018-10-03 14:00:00,,,,,,,,,8.860000000000014,,-0.002,11.266666666666666,03-10-18,,,0
4503,"61,0","60,2",,"63,3","63,7,",2018-10-03 15:00:00,,,,,,,,,9.020000000000039,,-0.002,11.6,03-10-18,,,0
4504,"62,1","61,9",,"61,4","63,4,",2018-10-03 16:00:00,,,,,,,,,8.75,,-0.002,11.466666666666667,03-10-18,,,0
4505,"67,8","63,9",,"67,5","64,0,",2018-10-03 17:00:00,,,,,,,,,8.170000000000016,,0.0,10.699999999999998,03-10-18,,,0
